lat,long,mag
51.4933,176.5283,3.5
37.5541667,-118.6461667,0.73
60.1536,-152.8492,1.4
52.8586,158.1425,4.2
62.8619,-149.3818,1.1
58.402,-154.6236667,0.32
58.24216667,-155.154,0.23
-6.303,146.4413,5
35.96716667,-84.65316667,2.5
31.56370808,-104.1605551,2.7
60.3884,-151.2221,1.1
62.2508,-149.2941,0.6
59.9815,-139.4991,1.4
34.1441667,-116.4391667,0.85
33.5158333,-116.5071667,0.38
51.83466667,-178.0326667,1.18
61.32683333,-152.281,-0.2
40.5186667,-124.4183333,1.77
3.0654,126.3285,4.1
17.92983333,-66.94266667,2.06
51.84033333,-178.0331667,1.31
34.6975,-96.13583333,1.38
37.4461,-113.757,0.6
51.8448,-178.0435,2
38.821,-122.8446667,0.33
58.3322,-136.9725,1.7
38.8380013,-122.8375015,0.83
51.852,-178.0841667,1.46
64.3708,-148.1847,2.7
19.422,-155.3243333,1.88
65.3922,-144.6522,1.8
17.9205,-66.9425,3.04
34.5036667,-118.8418333,1.52
58.15966667,-155.3171667,-0.12
19.41016579,-155.322998,1.72000003
58.18566667,-155.3121667,0.05
58.18733333,-155.3156667,-0.46
58.18883333,-155.3181667,-0.06
33.4825,-116.464,0.72
69.1643,-144.6901,1.1
51.4547,177.7503,2.9
57.7666,-156.1108,2.3
19.17583333,-155.927,2.03
51.8525,-178.0788333,1.09
34.7275,-96.122,1.27
51.8602,-178.0212,2.2
13.2576,144.9622,4.5
61.3679,-151.9795,1.1
58.18783333,-155.2978333,0
55.0709,-156.7403,2.8
19.1779995,-155.4804993,1.88999999
40.1651,-119.5705,0
60.8913,-145.1592,0.9
57.60083333,-156.5333333,0.19
51.8535,-178.0738333,1.68
40.3631,142.3185,4.2
-16.2536,-175.9755,4.5
39.8344,-120.7207,0.4
19.1809,-69.0223,4.4
2.8045,127.1544,4.5
64.4925,-149.3558,0.8
35.6851667,-117.5716667,0.96
47.81816667,-115.379,1.1
58.1775,-155.3086667,-0.06
59.819,-153.2492,1.4
61.2047,-146.9444,1.1
37.4599,15.3713,4.2
38.6827,-119.7669,0.6
65.5941,-154.1657,1.4
39.3778333,-122.8975,1.78
60.013,-153.1203333,-0.78
-22.7875,-68.713,4.1
19.34616661,-155.1916656,1.86000001
38.1523,-117.8808,2
60.04333333,-153.0938333,-0.71
23.4691,121.4844,4.2
59.7715,-152.4246,1.2
61.2421,-147.5124,1.4
37.4421,-115.8769,0.6
38.7939987,-122.7646637,0.75
60.9972,-152.3542,1.2
2.8167,127.1418,4.8
17.95866667,-66.961,2.28
38.7781677,-122.7566681,0.74
19.20916748,-155.505661,1.97000003
60.026,-153.064,-0.55
19.22433333,-155.3898333,1.54
36.7486,-116.1087,-0.3
60.1858,-153.0552,1.3
31.54095013,-104.1622904,2.3
55.2064,-157.8874,2.5
38.8552,-119.6303,0.2
58.16783333,-155.3401667,-0.23
2.7929,127.048,5.9
60.02566667,-153.0536667,-0.45
60.45833333,-152.7401667,0
60.4624,-152.7458,0.7
51.84066667,-178.0196667,1.22
19.1645,-67.2883,3.69
58.18,-155.2805,-0.22
40.1863,-119.8111,0.3
51.85533333,-178.079,1.16
56.11166667,-159.462,-0.24
19.25816727,-155.3834991,1.77999997
61.4777,-146.4484,1.2
19.24966621,-155.3786621,2.1400001
64.4787,-146.8839,0.6
38.7435,-122.7231667,0.06
19.12716675,-155.3930054,2
-32.0901,-71.8999,4.1
31.61364783,-103.9996199,2.5
36.6178333,-121.2288333,1.75
38.8258324,-122.8081665,0.54
36.938,-121.4398333,3.16
39.4126,-119.8326,0.4
60.4957,-152.8452,1.3
-38.5547,78.1317,5.7
33.6251667,-116.674,0.14
19.173,-155.4736667,1.51
40.5085,-124.4146667,1.75
69.1686,-144.7523,1.1
19.41283417,-155.3213348,1.85000002
61.661,-149.496,0.8
61.5228,-150.1085,1
30.602,132.3651,4
51.84183333,-178.0426667,1.42
59.36283333,-153.4288333,-0.32
63.3351,-145.4279,0.8
37.2778333,-121.6455,0.95
39.1315,-123.0488333,1.47
35.7648333,-117.5886667,1.07
37.3465,-118.8216667,0.91
58.1855,-155.313,-0.05
19.45483333,-155.4448333,2.41
61.7714,-151.0376,0.8
51.86716667,-177.9313333,1.03
36.487,-117.3955,0.8
51.86783333,-177.938,0.94
34.3235,-116.64,0.83
33.6373333,-116.698,0.3
33.641,-116.6956667,0.2
38.8088333,-122.7851667,0.42
63.8357,-149.3653,1.1
30.6773,132.3406,4.5
33.9433333,-116.8206667,0.79
17.94816667,-66.97,2.26
26.8899,141.1816,4.5
35.639,-117.4638333,1.9
19.1965,-155.3798333,1.5
19.32983333,-155.1106667,0.76
13.3801,-89.7173,3.9
51.8342,-178.0357,3.3
19.22966667,-155.4003333,1.46
37.6173333,-122.4641667,1.16
33.719,-116.8345,0.86
58.3147,-155.1569,1.4
62.8658,-150.9267,1.1
17.83983333,-66.88716667,2.48
9.4427,127.0976,4.1
38.7888336,-122.7781677,1.11
60.082,-152.3371,0.9
58.5211,-154.3096,1.3
-28.9357,75.1295,4.9
-18.4978,-174.698,5.2
38.8153343,-122.7971649,1.08
58.18283333,-155.271,-0.63
33.4835,-116.3853333,1.3
56.985,-158.3204,2.3
37.489,-118.868,1.06
58.6726,-152.5317,1.3
33.2943333,-116.7431667,1.19
60.2589,-141.7211,1.1
37.4925,-118.8685,1.47
33.4856667,-116.384,1.2
33.4873333,-116.3683333,0.62
62.3481,-148.301,0.7
33.4843333,-116.378,1.09
36.348,-97.347,2.02
58.18283333,-155.3138333,-0.21
31.242,130.3113,4.2
69.1451,-144.653,1.2
-4.3709,143.2062,4.5
64.5057,-152.633,1.6
-35.4095,-179.1384,4.8
51.2515,-176.3603,1.9
59.9484,-152.8029,1
35.7061667,-121.1411667,1.59
38.792,-122.7475,2.83
33.717,-116.7708333,0.54
59.1489,-150.5986,1.6
19.35583305,-155.469162,1.92999995
47.052,152.1773,4.1
-7.7514,-74.6623,4.5
58.2338,-154.0715,1.9
54.7574,-162.804,1.7
33.6295,-116.7386667,0.44
0.3599,125.8405,4.3
58.7057,-152.6108,2.4
40.2789,51.7195,4.3
-6.9467,129.3094,4.2
58.4646,-154.332,0.9
56.89033333,-158.108,0.67
33.6711667,-116.732,0.45
60.8022,-150.7462,1.1
58.757,-153.4315,1.5
33.1678333,-116.0205,1.34
-41.245,-88.9389,4.7
39.9048,-120.7603,1.1
60.9682,-147.7037,0.9
36.589,-121.0791667,1.02
62.7604,-148.4261,1
61.99,-148.4304,0.8
58.17766667,-155.3603333,0.18
60.7763,-151.8571,1
19.184,-155.5145,2.6
61.2651,-147.6801,1.2
38.7605,-118.1406,1.4
33.1606667,-116.5951667,0.49
30.5552,132.3235,4.5
38.1702,-118.158,0.7
19.372,-155.2968333,2.01
39.9245,-123.565,2.94
35.5418333,-117.449,0.45
61.2046,-147.0688,0.8
35.6201667,-120.277,1.28
51.8555,-178.0685,1.13
35.7738333,-117.5743333,0.71
48.8315,153.2105,4.1
58.2086,-155.2317,1
38.8161667,-122.8228333,0.43
38.8206673,-122.7630005,0.77
45.37366667,-112.5781667,0.79
51.8525,-178.0698333,1.33
64.6226,-149.713,1.4
51.8615,-178.0693333,1.37
51.85333333,-178.083,1.24
62.9977,-149.5484,0.8
46.63316667,-114.0828333,1.94
60.8364,-146.4369,1.2
58.18816667,-155.2796667,-0.53
51.84983333,-178.0828333,2.03
51.8734,-178.0846,2.5
59.9837,-152.111,1.3
45.23583333,-111.6838333,1.11
61.3256,-152.2653,0.8
38.8178333,-122.765,1.14
-6.2537,151.3398,4.4
38.8393326,-122.8785019,0.63
35.793,-96.96483333,2.28
35.518,-84.5705,2.08
33.4625,-116.6471667,0.26
33.8071667,-116.8753333,0.21
54.5525,-161.3864,2.3
53.87366667,-166.5566667,-0.13
53.8815,-166.559,0.14
19.16466713,-155.4766693,2.25
62.6268,-150.6295,0.9
37.5653333,-118.8186667,0.9
51.851,-178.0646667,1.15
58.18483333,-155.3206667,-0.29
51.851,-178.0645,2.19
62.7248,-150.3649,0.9
34.1245,-117.4756667,0.95
36.7152,-116.2359,-0.5
34.3226667,-116.639,1.98
38.8196667,-122.825,0.43
61.47516667,-151.9821667,0.11
51.8458,-178.0247,1.8
58.16766667,-155.507,-0.26
38.8468333,-122.7663333,0.47
51.7897,-172.7629,2.7
19.1420002,-155.4848328,1.85000002
38.7876667,-122.7766667,0.39
51.87366667,-178.0373333,1
51.8565,-178.0801667,0.7
38.8175011,-122.7549973,0.71
51.8395,-178.0371667,1.69
34.1498333,-117.3425,0.85
38.8173333,-122.7648333,1.14
38.8183333,-122.7661667,1.68
38.8181648,-122.7643356,1.06
38.8359985,-122.774498,0.62
69.1252,-144.7244,1
38.8455009,-122.8180008,0.22
64.7177,-149.5743,0.7
61.5889,-148.2887,0.7
64.9962,-147.4418,0.8
19.17133331,-155.4434967,1.75999999
40.7393333,-112.0548333,0.64
38.7879982,-122.7651672,1.08
38.9473333,-123.1343333,1.3
64.7481,-148.4739,0.7
33.7466667,-117.4985,0.43
60.05883333,-153.0688333,-0.87
-23.3458,-179.8261,4.1
53.87833333,-166.554,0.26
51.85416667,-178.0531667,0.59
34.2061667,-117.4553333,1.33
19.41416667,-155.2971667,1.59
19.1445,-155.4986667,1.64
46.19583333,-122.19,0.9
44.7095,-111.0078333,-0.12
51.859,-178.0685,0.7
51.85666667,-178.0651667,1.47
61.958,-144.244,1.2
19.40583333,-155.2901667,0.48
62.0115,-149.6948,1.1
63.104,-148.668,0.7
45.349,-112.6353333,1.81
39.9668,32.6543,2.6
51.5094,-178.1183,1.9
61.7467,-149.4905,1.7
60.1907,-153.0279,1.4
58.1439,-154.0775,1.4
19.19949913,-155.4631653,1.94000006
19.11650085,-155.406662,1.92999995
45.09183333,-111.7173333,1.09
55.876,-160.7004,2.2
45.36633333,-121.7035,0.59
54.773,-164.0137,2.6
4.6615,122.9844,4.2
52.4917,-165.1577,2.5
36.5148333,-121.0951667,1.22
19.13483333,-155.3633333,1.49
38.8395,-122.8095,0.37
19.24116707,-155.3999939,2.13000011
33.3535,-116.8416667,0.39
65.0141,-147.0876,1.1
51.85333333,-178.0605,1.15
33.6566667,-116.6985,0.17
59.963,-152.8774,1.2
51.83033333,-178.0291667,1.34
51.8575,-178.0895,0.69
51.858,-178.092,0.83
33.2741667,-116.4155,0.55
58.175,-155.3226667,-0.32
58.18616667,-155.3766667,-0.66
58.18366667,-155.3756667,-0.51
57.4654,-154.2628,2.2
-28.9877,-71.6627,4
61.2398,-146.8579,1.4
61.1745,-150.6492,0.9
62.7621,-150.8181,0.9
19.17233333,-155.4816667,1.73
37.3805,-121.7355,1.31
61.4847,-149.9284,1.6
-14.5861,-175.6574,4.8
59.6567,-152.8361,1.1
51.86116667,-178.0653333,0.78
54.4903,-161.5866,1.8
38.8358345,-122.7896652,1.02
38.7501667,-122.7001667,0.64
33.4631667,-116.58,0.63
51.86083333,-178.08,0.92
60.0988,-150.7204,0.9
51.85316667,-178.0796667,0.76
33.4378333,-116.429,0.58
63.6277,-150.6755,0.9
61.2066,-146.8716,1.4
-43.4951,172.7778,4.6
51.851,-178.0666667,0.92
51.859,-178.0718333,1.28
34.4831667,-118.8041667,1.55
-43.4802,172.7814,3.3
51.85733333,-178.0748333,1.32
51.85916667,-178.068,0.81
63.1374,-150.7499,0.9
51.85183333,-178.0743333,1.35
30.5707,132.4598,4.1
34.37683333,-96.82416667,1.33
2.4067,127.2476,4
38.7598333,-122.7155,0.37
33.7095,-116.8126667,0.93
34.4661667,-118.788,1.23
51.85266667,-178.0826667,0.79
36.36737823,-98.15712738,2.49
63.0139,-152.7757,1.2
33.8675,-117.4983333,1.22
34.994,-118.1926667,1.18
46.233,-112.036,0.67
37.6013333,-122.4651667,0.39
47.43483333,-113.0013333,1.17
60.9994,-150.3756,0.9
35.7158333,-117.5133333,0.99
61.2017,-150.0013,1
30.6226,132.4145,4.7
19.41416667,-155.3171667,0.82
58.1785,-155.357,0.48
51.86766667,-178.0876667,1.22
36.8896667,-121.6215,1.66
60.8461,-151.9594,1.6
19.41633333,-155.324,0.71
59.8434,-152.4194,1.2
63.1233,-149.9472,1.3
61.3631,-151.7837,1.2
38.7815,-122.715,1.18
41.0883,-116.2679,1.1
19.41483333,-155.3243333,0.49
59.8925,-152.9712,1.4
58.5848,-154.1274,1.1
61.3705,-151.0824,0.9
38.8339996,-122.8143311,0.19
61.6586,-151.2923,0.9
19.41283333,-155.3168333,1.89
19.409,-155.314,0.43
63.0314,-150.1059,1.1
58.322,-154.9458,1.4
51.5777,-178.4926,1.9
-20.7547,-69.1342,4.4
58.8165,-154.0979,1.5
60.5914,-151.9589,1.2
58.17916667,-155.3165,-0.44
63.6686,-169.0283,2.2
38.8316667,-122.8135,1.34
61.20816667,-152.4703333,-0.57
19.11633333,-155.3906667,1.52
64.4925,-147.7803,0.8
38.838501,-122.8251648,0.71
64.6085,-148.0255,0.7
42.1479,-120.1745,0.1
-31.5954,-179.3751,4.5
-31.8307,-178.8416,4.5
61.2534,-147.015,1.2
53.44083333,-168.052,-0.31
51.482,-176.209,3.6
56.88616667,-158.0686667,1.02
33.3858333,-116.4125,0.58
59.2199,-153.1177,1.3
58.17383333,-155.3188333,-0.03
34.9783333,-118.9593333,1.55
58.18016667,-155.3071667,-0.09
58.24483333,-155.0931667,0.04
58.18016667,-155.2793333,0
19.2896,121.1764,4.4
59.95,-139.1312,1
31.70118433,-104.1479788,2.2
36.7116667,-121.4856667,0.98
60.05666667,-153.0686667,-0.96
19.40966667,-155.3195,2.7
60.0179,-151.4788,1
38.8148346,-122.796669,0.89
13.7318,-91.377,4.8
30.6127,132.3939,4.6
60.3222,-143.1545,2.1
61.0466,-151.1169,1
58.21883333,-155.1126667,-0.22
58.184,-155.305,-0.97
60.2215,-141.2491,1.1
58.24183333,-155.1185,-0.12
52.6475,172.4425,4
19.24650002,-155.3928375,1.72000003
59.6422,-152.8792,1.2
58.1775,-155.3158333,0.19
33.7556667,-115.9088333,1.06
54.6487,-159.7996,1.9
34.0988333,-116.6356667,1.19
38.8176651,-122.822998,0.67
-20.0765,-174.705,4.9
19.1760006,-155.4773407,2.22
56.3023,-156.8359,1.7
56.85966667,-158.0098333,0.44
61.1273,-151.4422,2
61.2568,-140.7048,0.7
37.2918333,-121.6716667,1.16
54.4121,-159.9383,1.9
51.84316667,-178.0395,1.39
51.83666667,-178.0431667,2.38
38.8333321,-122.8103333,1.04
18.18216667,-67.02683333,2.6
62.9662,-149.5429,1.2
19.415,-155.6193333,2.17
59.9858,-151.4665,3.1
62.8775,-150.4793,0.9
60.3095,-141.3229,1.1
34.1003333,-116.6375,1.39
60.3379,-151.8601,1.7
19.38833333,-155.276,0.28
19.18566704,-155.4616699,1.92999995
34.0241667,-116.7141667,0.57
19.20183372,-155.5018311,1.75999999
19.20599937,-155.5031738,1.86000001
65.3761,-144.6759,0.9
31.70096764,-104.1699203,2.4
33.0143333,-116.3401667,1.25
19.3865,-155.2808333,0.16
67.931,-156.7727,1
19.388,-155.2798333,0.65
34.368,-118.4506667,1.01
58.18866667,-155.2818333,0.2
61.3711,-149.2649,0.8
60.3344,-143.0819,1.4
53.2019,-166.3499,2.1
59.999,-153.059,-1.08
38.5018,-119.4584,0.9
61.2295,-150.0427,1
35.7848333,-121.3551667,1.68
34.51,-97.69616667,1.79
19.38566667,-155.281,2.53
60.0902,-153.0397,1.2
19.40283333,-155.2706667,0.4
58.51183333,-154.8745,-0.16
61.0726,-152.343,1.4
60.0287,-152.3129,1
56.5728,-156.3956,1.6
51.3781,-177.6131,3.2
63.3555,-147.1501,0.8
34.9815,-118.961,1.72
19.14466667,-155.3978271,2.25999999
19.19666672,-155.4649963,2.00999999
46.82966667,-121.7346667,0.3
38.8223333,-122.8006667,0.48
46.56616667,-112.01,1.15
45.5865,-112.394,0.33
38.7789993,-122.7795029,0.75
65.3694,-149.9764,0.7
2.7047,-84.4031,5.4
-20.6151,-177.6585,4.2
2.7721,-84.3612,4.6
38.8308334,-122.8183365,0.76
19.4066658,-155.2606659,1.75
46.34166667,-110.4776667,1.01
37.1403,-115.2998,1.4
60.4771,-149.9005,0.8
59.5923,-152.9928,1.1
45.68666667,-112.9338333,1.1
19.24233246,-155.3936615,1.92999995
59.1985,-153.2681667,0.3
59.9715,-149.1167,1.7
38.762001,-122.723999,0.77
38.7841682,-122.7789993,1.07
2.8614,-84.346,4.1
59.3416,-153.7416,2.3
51.8345,-178.021,1.02
37.6638333,-118.956,0.21
2.7415,-84.3022,4.7
44.64166667,-111.9095,0.81
39.2342,-120.0751,1.9
58.18866667,-155.3125,-0.44
39.2255,-120.0948333,1.79
19.12766667,-67.16816667,3.12
44.5275,-122.5496667,1.4
61.3935,-148.7258,0.6
34.52633333,-97.69466667,1.46
59.693,-152.1321,1.1
19.405,-155.2845,2.01
46.8765,-121.7546667,0.39
46.20616667,-122.2041667,-0.3
45.7035,-112.93,2.52
38.5286667,-119.5315,2.29
38.5286667,-119.5388333,2.1
-9.7724,154.4452,4.4
59.9166,-152.2293,2.4
34.71033333,-96.12183333,1.26
44.2363333,-110.7586667,0.67
59.7736,-153.8334,2.4
33.703,-116.725,0.32
60.0315,-153.1278333,-0.47
60.1298,-152.8908,1.2
51.83566667,-178.0356667,1.6
33.7026667,-116.7241667,0.76
63.5958,-150.7875,0.8
61.1226,-146.9032,1.6
51.8355,-178.0343333,1.44
38.8098335,-122.784668,1.11
63.2707,-150.5802,0.9
-17.7943,-178.0594,4.2
19.14666667,-155.3656667,2.55
32.5871667,-115.8733333,1.63
31.67860139,-104.4073207,2.3
54.6067,-159.6606,2.7
0.1413,123.574,4.7
19.17816734,-155.5058289,1.95000005
-5.3476,68.6128,4.5
56.8476,-158.0355,1.5
38.786,-122.784,0.41
35.12383333,-95.54333333,1.43
52.30666667,-174.1751667,0.75
60.1198,-151.7935,1.2
53.194,-165.035,2.2
62.9456,-167.5802,2.1
19.18916702,-155.4786682,1.79999995
55.0668,-162.2561,1.8
59.9594,-141.1494,1.2
55.88,-161.4159,2
18.0165,-68.1213,3.6
60.2167,-141.4005,1.1
58.9476,-154.3554,2.2
38.8313332,-122.8136673,0.76
58.11266667,-155.3595,-0.29
47.70133333,-114.5368333,0.02
63.2498,-152.1783,1.9
60.1579,-153.0496,1.4
19.41316605,-155.2421722,1.71000004
17.92983333,-66.9615,2.78
58.21766667,-155.1003333,-0.85
-20.0637,-178.3547,4
60.04416667,-153.0861667,-0.81
51.83566667,-178.04,1.72
34.2796667,-117.1298333,1.21
31.65794966,-104.2895292,1.9
39.2293,-120.0795,-0.2
62.0723,-151.2309,1.1
61.4461,-151.0146,1
58.18433333,-155.3201667,-0.12
17.97,-66.9485,2.68
58.302,-154.978,-0.43
55.5532,-166.5347,2.4
60.4596,-153.295,1.6
37.912,-121.8301667,1.31
39.2335,-120.0751,-0.1
38.8341675,-122.8176651,1.05
62.3661,-152.0835,1.3
39.2246,-120.0712,-0.1
38.7526667,-122.715,0.63
60.2006,-141.2606,1
51.85566667,-178.0626667,1.74
38.8143333,-122.7841667,0.47
19.404,-155.2396667,2.24
34.0671667,-116.6901667,1.36
58.19833333,-155.2488333,0.12
39.2233333,-120.0975,1.89
60.0585,-147.8264,1.3
51.8248,-177.1631,2.2
33.3855,-116.9056667,1.92
31.60694173,-103.9776678,3.4
-30.9161,-71.5486,4.4
38.9282,-118.5319,1
60.052,-153.0511667,-0.12
38.8235016,-122.8116684,0.7
17.9416,-66.9506,2.92
51.83683333,-178.0385,1.56
34.0991667,-116.6383333,1.99
46.71633333,-121.9141667,0.71
19.9765,-155.6391667,2.56
37.9168333,-121.832,2.02
58.24233333,-155.1081667,-1.35
56.799,-155.7974,1.4
37.9118333,-121.8371667,1.71
37.9165,-121.827,1.25
36.7186667,-121.4805,0.93
62.5324,-149.2636,1.7
51.92183333,-178.1671667,1.15
61.5325,-146.4535,3.3
61.1144,-150.9266,1.7
37.9203333,-121.8351667,1.73
37.9163333,-121.8396667,3.65
38.7789993,-122.7450027,1.17
-47.5249,103.7162,4.6
58.2575,-155.0796667,-0.78
37.774,-121.997,1.03
19.34499931,-155.1880035,1.82
34.4985,-97.6915,2.07
19.39983333,-155.2623333,1.41
55.2691,-160.6082,2.1
60.3022,-152.099,1.2
66.3118,-157.2036,1.1
64.5815,-160.1804,1.1
34.1653333,-117.4595,1.24
61.1153,-146.9145,1.1
58.16016667,-155.3163333,-0.32
37.9238333,-122.299,1.34
37.3181667,-119.6723333,2.03
62.9199,-150.5652,1.4
37.4661,-117.9222,1
38.8196678,-122.8236694,1.07
51.88016667,-178.1365,1.57
51.85266667,-178.0685,1.37
36.7869,-115.9457,-0.4
63.0881,-151.4224,1.3
61.091,-151.6978,1.2
63.0234,-150.6725,1.2
56.8745,-157.6307,1.8
19.41283333,-155.263,0.31
58.20583333,-155.2068333,0.32
59.6825,-151.024,1.1
60.2573,-152.5885,1.5
36.3148,-106.7948,2.6
19.40366667,-155.2911667,0.21
45.8178,-65.975,1.6
39.3606667,-123.2503333,1.81
43.26916667,-110.8741667,1.19
54.2943,-159.9346,1.8
58.1765,-155.3408,0.9
48.573,-119.3725,1.43
63.3056,-150.454,1.8
19.16566658,-155.477829,1.92999995
58.1826,-155.3488,0.8
19.37216667,-155.2765,0.72
19.3745,-155.288,0.2
39.4601,-118.0875,0.8
58.177,-155.335,0.23
57.59516667,-156.5368333,0.37
51.8437,-178.0291,2.2
54.5731,-160.8959,1.6
59.7747,-152.9824,1.3
60.04616667,-153.0808333,-0.81
53.35116667,-168.2636667,1.22
59.8798,-152.4107,1.3
33.1315,-115.5973333,1.39
61.2423,-149.2815,1.2
19.40716667,-155.2613333,0.48
51.8424,-178.0496,2.3
58.3628,-151.5847,2.3
-18.4049,167.4944,4.6
-3.9889,100.3129,4.5
51.8088,-175.5703,3.7
19.411,-155.261,0.57
51.83633333,-178.0356667,1.62
51.7109,178.472,2.3
51.8364,-178.0436,2.2
56.9121,-158.1044,1.6
58.21016667,-155.1981667,-0.26
44.3558333,-110.6678333,2.14
51.85316667,-178.0896667,1.49
35.6618333,-117.4873333,0.73
54.3246,-156.55,3
39.2253333,-120.0868333,1.85
38.8178329,-122.8174973,0.75
19.40433333,-155.2898333,1.66
38.7545,-122.7131667,0.39
19.41483333,-155.227,0.76
44.6445,-111.043,0.57
64.9839,-147.3777,1.4
61.8612,-149.1976,0.9
61.6739,-151.3314,0.6
56.9069,-158.0953,1.6
33.6361667,-116.7286667,1.24
63.2559,-150.5897,0.9
62.9233,-150.5116,1.3
38.7673333,-122.724,1.55
38.7536667,-122.7156667,1.11
36.6901667,-121.3256667,2.87
38.8321667,-122.8173333,0.35
38.8308333,-122.8155,1.42
19.40833333,-155.2868333,0.44
55.7526,-161.8949,1.6
31.63469077,-104.3746358,2.9
38.8175011,-122.8180008,1.09
40.3523333,-123.3613333,2.5
58.5183,-153.6622,2
35.707,-121.1468333,1.1
38.8258324,-122.800499,0.76
38.4076,39.161,4.4
33.163,-116.4543333,0.8
60.0633,-152.7887,1.4
38.7911682,-122.7296677,0.73
35.10333333,-96.30333333,2.63
35.7063333,-121.1406667,1.85
47.343,-117.8865,2.14
19.40316667,-155.293,0.46
19.375,-155.2908333,0.51
38.6743,-119.7914,1
19.40383333,-155.283,0.93
-19.9872,-177.857,4.2
58.434,-136.8956,2.4
61.5164,-151.498,0.9
59.9002,-153.4975,1.7
48.295,-121.8686667,1.14
19.36716652,-155.2684937,2.28
19.39783333,-155.2575,2.16
19.40316667,-155.2633333,1.09
62.0021,-150.3127,1.8
38.783,-122.72,0.62
61.4994,-151.9885,0.7
48.327,-114.3891667,1.39
19.33166667,-155.1311667,2.33
19.32916667,-155.1376667,0.8
61.5261,-151.9306,1.1
58.18116667,-155.3131667,-0.22
41.2941,-126.0393,2.6
58.19066667,-155.2903333,-0.02
33.9543333,-116.9215,1.27
44.5543333,-110.4596667,0.55
60.2031,-152.8193,1.4
44.59683333,-114.5736667,2.42
58.1885,-155.3202,1.2
59.3134,-153.5101,2.2
61.9729,-152.0019,2.4
54.4135,-161.5439,2.9
51.1038,179.2868,2.7
38.8121681,-122.8286667,0.69
-30.7971,-179.6269,4.2
60.6046,-153.6093,1.3
19.2310009,-155.3823395,2.24000001
38.7685,-123.8526667,2.22
42.55283333,-122.68,1.78
38.8148346,-122.7968369,1.17
60.3101,-143.1452,1.8
51.5116,159.7468,5.1
47.7395,-122.4193333,2.27
36.718,-115.5665,1.5
62.3888,-151.646,1.1
37.0059,-116.1581,0
49.1534,-128.8899,4.3
60.7896,-151.3303,1.5
53.7762,-164.7702,2.1
33.644,-116.7188333,1.06
36.69966667,-98.78316667,1.62
46.85716667,-121.7905,0.69
60.55933333,-152.8463333,-0.59
19.15366745,-155.3589935,2.06999993
38.8366661,-122.7819977,0.86
37.4293333,-113.1325,1.55
37.4275,-113.1288333,1.61
38.8233337,-122.8000031,0.28
62.8249,-150.4079,0.6
44.31383333,-115.1946667,2.01
60.404,-152.3998,2.1
60.2991,-151.1031,1.3
51.83483333,-178.04,1.39
58.182,-155.3266667,-0.27
19.39850044,-155.2381592,1.71
58.18433333,-155.3265,-0.49
53.7601,-164.0474,2.9
33.0503333,-115.0015,1.38
60.3508,-152.1798,1.2
59.9383,-152.4899,1.3
38.8064995,-122.8199997,0.7
36.6885,-121.322,1.83
63.5721,-147.4094,1.8
36.6856667,-121.3228333,1.69
62.935,-151.2628,1.9
36.36816667,-98.16983333,3.05
19.39116667,-155.2781667,0.87
61.3327,-153.9101,1.2
58.50266667,-154.6106667,-0.55
34.2086667,-117.4865,0.89
5.9134,95.2219,4.4
60.5954,-153.1494,1.4
38.8173333,-122.821,0.4
34.3985,-96.869,1.46
44.3011667,-110.9973333,1.25
61.5387,-151.0068,1.1
51.0559,179.2651,2.3
49.32483333,-120.4925,2.07
51.8237,-178.5903,2
31.70102113,-104.1331697,2
62.3219,-148.3263,1.2
51.0854,179.3125,2.8
51.0104,179.2079,2.8
51.3333,-179.3346,3.1
-9.8452,115.0477,4.3
38.800499,-122.7531662,0.76
38.8311653,-122.8186646,1
63.0673,-150.8968,1
60.3843,-152.0781,1.2
55.8801,-158.1864,2.4
32.6166,-70.8502,4.5
39.2294,-120.0882,0
33.3551667,-116.3535,1.11
38.786,-122.7696667,2.34
37.4238333,-113.1333333,2.3
-7.9986,117.61,4
58.18333333,-155.3126667,0.22
65.6335,-167.6233,3.2
6.9849,-72.0921,4.3
61.2796,-146.9682,0.8
37.507,-118.8291667,1.41
67.3075,-156.228,1.1
59.9616,-153.4931,1.7
19.38699913,-155.2791595,1.80999994
65.4485,-148.229,0.3
60.0836,-152.9602,1.6
37.4326667,-113.115,2.14
60.2534,-141.2936,1.1
60.0055,-153.0835,-0.66
59.9245,-152.9044,1.6
38.8216667,-122.7854996,0.72
-4.0747,100.2491,5
39.1973333,-123.45,0.85
59.4737,-152.5195,1.5
37.926,-122.0128333,1.83
63.531,-151.0609,1.4
38.8460007,-122.7574997,0.94
61.8951,-150.2055,1.6
34.0961667,-116.634,1.24
38.8030014,-122.8101654,1
38.8250008,-122.8133316,0.74
58.2566,-151.2708,1.8
65.4208,-144.7121,1.5
60.1889,-150.9233,1.3
61.8756,-149.2447,0.9
62.1008,-150.2186,2.1
60.1035,-152.9221,1.6
61.6845,-151.8658,1.2
59.8874,-152.3943,1.3
38.7999992,-122.8040009,0.36
60.6249,-152.2952,1.4
65.1165,-143.1688,1.2
59.8022,-151.7935,1.4
51.835,-178.0428333,2.09
53.1287,-166.7554,1.9
63.922,-148.4752,1.5
18.65883333,-66.99233333,2.8
35.108,-95.54283333,1.4
19.41033333,-155.2453333,0.45
60.8033,-151.6348,1.4
34.0238333,-116.6735,0.65
33.6275,-116.6833333,0.59
